Spring_Name,Transect_ID,Transect_Slope_deg,Transect_width_m,Average_dist_to_live_tree,Distance_rank,Distance_range_m,CC_1_PCT,CC_2_PCT,CC_3_PCT,dom_cover_type,Species,Count,Height_m,Area_m2,Notes
Wolf Skat,WS_20231008_100_1,32,5,209.4,5,0_10,0,60,40,shrub,PSME,1,5.3,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,5,0_10,0,60,40,shrub,PSME,1,5.3,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,5,0_10,0,60,40,shrub,PSME,1,4.6,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,5,0_10,0,60,40,shrub,PSME,1,4,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,5,0_10,0,60,40,shrub,PSME,1,4.7,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,5,0_10,0,60,40,shrub,PSME,1,4,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,5,0_10,0,60,40,shrub,PSME,1,3.4,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,15,10_20,0,100,0,shrub,PSME,1,1.4,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,15,10_20,0,100,0,shrub,PSME,1,2.1,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,15,10_20,0,100,0,shrub,PSME,1,2.6,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,15,10_20,0,100,0,shrub,PSME,1,2.65,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,15,10_20,0,100,0,shrub,PSME,1,3.5,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,15,10_20,0,100,0,shrub,PSME,1,4,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,15,10_20,0,100,0,shrub,PSME,1,4.1,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,15,10_20,0,100,0,shrub,PSME,1,1.55,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,25,20_30,80,20,0,shrub/grass,PSME,1,2.8,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,25,20_30,80,20,0,shrub/grass,PSME,1,5,50,
Wolf Skat,WS_20231008_100_1,32,5,209.4,35,30_40,100,0,0,grass/rock,PSME,0,,50,
Wolf Skat,WS_20231008_305_2,35,5,209.4,15,10_20,100,0,0,rock,PSME,0,,50,
Wolf Skat,WS_20231008_305_2,35,5,209.4,25,20_30,100,0,0,grass/rock,PSME,0,,50,
Wolf Skat,WS_20231008_305_2,35,5,209.4,35,30_40,100,0,0,grass/rock,PSME,0,,50,
Wolf Skat,WS_20231008_305_2,35,5,209.4,5,0_10,95,5,0,grass/rock,PSME,1,3.4,50,
